Gene ID,Gene Name,Col.0,pp7l.1
AT5G46160,HLP,92.48259029931369,77.36605019710163
AT5G46170,NA,319.2141020008569,426.4343004911673
AT5G46180,DELTA-OAT,131.26561203773554,168.54746650082853
AT5G46190,NA,184.96518059862737,168.54746650082853
AT5G46200,NA,0,0
AT5G46210,CUL4,341.58892223456184,289.20166383202275
AT5G46220,NA,8.204100752358471,4.605122035541763
AT5G46230,NA,30.578920986063395,25.788683399033875
AT5G46240,KAT1,78.31187081796723,104.9967824103522
AT5G46250,LARP6A,131.26561203773554,132.6275146236028
AT5G46260,NA,0.7458273411234975,0.9210244071083526
AT5G46270,NA,63.39532399549728,31.31482984168399
AT5G46280,MCM3,93.97424498156067,76.44502578999327
AT5G46290,KASI,774.9146074273139,655.7693778611471
AT5G46295,NA,0,3.6840976284334106
AT5G46297,NA,0,0
AT5G46300,NA,0,0
AT5G46310,NA,0,0
AT5G46315,U6-29,0,0
AT5G46320,NA,0,0
AT5G46325,NA,0,0
AT5G46330,FLS2,99.94086371054865,107.75985563167725
AT5G46340,RWA1,102.92417307504265,121.57522173830255
AT5G46350,WRKY8,2.98330936449399,0
AT5G46360,KCO3,0,0
AT5G46370,TPK2,0.7458273411234975,1.8420488142167053
AT5G46380,NA,0.7458273411234975,0
AT5G46390,CTPA1,58.9203599487563,61.70863527625963
AT5G46395,NA,2.237482023370492,3.6840976284334106
AT5G46400,AT PRP39-2,60.412014631003295,50.656342390959395
AT5G46410,SSP4,231.9523030894077,248.6765899192552
AT5G46420,NA,373.6594979028722,289.20166383202275
AT5G46430,RPL32B,759.2522332637204,959.7074322069035
AT5G46440,NA,7.458273411234974,10.13126847819188
AT5G46450,NA,181.23604389300988,182.3628326074538
AT5G46460,PCMP-H49,14.17071948134645,4.605122035541763
AT5G46470,RPS6,431.834030510505,457.7491303328513
AT5G46490,NA,41.766331102915856,29.472781027467285
AT5G46500,NA,2.98330936449399,1.8420488142167053
AT5G46510,NA,46.24129514965684,54.34044001939281
AT5G46520,NA,19.391510869210933,20.26253695638376
AT5G46530,NA,25.35812959819891,44.209171541200924
AT5G46540,ABCB7,0,0
AT5G46550,GTE12,82.78683486470821,69.9978549402348
AT5G46560,NA,56.6828779253858,60.78761086915127
AT5G46570,BSK2,95.46589966380768,89.33936748951021
AT5G46580,NA,201.3733821033443,163.02132005817842
AT5G46590,anac096,13.424892140222953,7.368195256866821
AT5G46595,NA,0,0
AT5G46600,ALMT13,3.729136705617487,2.7630732213250577
AT5G46610,ALMT14,0,0.9210244071083526
AT5G46620,NA,17.899856186963937,17.4994637350587
AT5G46630,NA,337.8597855289443,403.40869031345846
AT5G46640,AHL8,35.05388503280438,51.57736679806775
AT5G46650,ATL30,2.237482023370492,0.9210244071083526
AT5G46660,NA,0,0
AT5G46670,NA,0,0
AT5G46680,NA,8.204100752358471,8.289219663975175
AT5G46690,BHLH71,89.4992809348197,93.02346511794362
AT5G46700,TRN2,112.6199285096481,125.25931936673597
AT5G46710,NA,252.08964129974214,325.1216157092485
AT5G46720,NA,9.695755434605466,6.447170849758469
AT5G46730,NA,8.949928093481969,0.9210244071083526
AT5G46740,UBP21,41.020503761792355,33.1568786559007
AT5G46750,AGD9,229.71482106603722,288.2806394249144
AT5G46760,MYC3,157.36956897705795,103.1547335961355
AT5G46770,NA,0,0
AT5G46780,NA,57.428705266509304,75.52400138288492
AT5G46790,PYL1,175.2694251640219,218.28278448467958
AT5G46795,MSP2,1.491654682246995,0
AT5G46800,BOU,588.4577721464394,651.1642558256053
AT5G46810,NA,0,0
AT5G46820,NA,0,0
AT5G46825,NA,0,0
AT5G46830,BHLH28,0,0
AT5G46840,NA,28.3414389626929,23.94663458481717
AT5G46845,MIR160C,0.7458273411234975,0.9210244071083526
AT5G46850,NA,54.445395902015314,53.41941561228445
AT5G46860,SYP22,190.93179932761535,186.96795464299558
AT5G46870,NA,17.15402884584044,17.4994637350587
AT5G46871,NA,0,0
AT5G46873,NA,0,0
AT5G46874,NA,0,0
AT5G46877,NA,0,0
AT5G46880,HDG5,44.74964046740985,53.41941561228445
AT5G46890,NA,95.46589966380768,185.12590582877888
AT5G46900,NA,65.63280601886777,95.78653833926867
AT5G46910,NA,137.23223076672352,197.09922312118746
AT5G46915,NA,0.7458273411234975,1.8420488142167053
AT5G46920,NMAT2,38.783021738421866,42.36712272698422
AT5G46930,NA,0,0
AT5G46940,NA,6.7124460701114765,0
AT5G46950,NA,11.93323745797596,4.605122035541763
AT5G46960,PMEI12,53.69956856089181,63.55068409047633
AT5G46970,NA,0,0
AT5G46980,NA,0,0
AT5G46990,NA,0,0
AT5G47000,PER65,18.645683528087435,29.472781027467285
AT5G47010,UPF1,604.8659736511564,560.9038639289868
AT5G47020,NA,336.36813084669734,432.88147134092577
AT5G47030,NA,909.9093561706669,827.0799175833007
AT5G47040,LON2,839.801586105058,1088.6508492020728
AT5G47050,NA,182.72769857525688,252.36068754768863
AT5G47060,NA,102.92417307504265,174.07361294347865
AT5G47070,PBL19,78.31187081796723,82.89219663975173
AT5G47075,LCR20,0,0
AT5G47077,LCR6,0,0
AT5G47080,CKB1,72.34525208897925,58.024537647826214
AT5G47090,NA,26.10395693932241,19.341512549275407
AT5G47100,CBL9,56.6828779253858,80.12912341842669
AT5G47110,LIL3.2,801.7643917077597,687.0842077028311
AT5G47120,BI-1,962.1172700493116,1523.3743693572153
AT5G47130,NA,0.7458273411234975,3.6840976284334106
AT5G47140,GATA27,46.24129514965684,56.18248883360951
AT5G47150,NA,0,0
AT5G47160,NA,3.729136705617487,0.9210244071083526
AT5G47170,NA,4.474964046740984,1.8420488142167053
AT5G47175,LCR3,0,0
AT5G47180,PVA21,108.89079180403063,141.8377586946863
AT5G47190,NA,850.243168880787,848.2634789467928
AT5G47200,RABD2B,419.900793052529,538.7992781583863
AT5G47210,RGGC,644.3948227307018,513.9316191664608
AT5G47220,ERF2,9.695755434605466,13.815366106625289
AT5G47229,NA,0,0.9210244071083526
AT5G47230,ERF5,178.9985618696394,274.46527331828906
AT5G47240,atnudt8,53.69956856089181,74.60297697577657
AT5G47250,NA,8.949928093481969,9.210244071083526
AT5G47260,NA,1.491654682246995,0
AT5G47280,ADR1-L3,0,0
AT5G47290,NA,0,0
AT5G47300,NA,0,0
AT5G47310,NA,133.50309406110603,186.04693023588723
AT5G47320,RPS19,50.71625919639782,59.866586462042925
AT5G47330,NA,9.695755434605466,11.052292885300231
AT5G47340,NA,0,0
AT5G47350,NA,2.98330936449399,0.9210244071083526
AT5G47360,NA,9.695755434605466,11.973317292408584
AT5G47370,HAT2,68.61611538336176,91.1814163037269
AT5G47380,NA,51.46208653752132,41.446098319875865
AT5G47390,KUA1,238.66474915951918,266.17605365431393
AT5G47400,NA,56.6828779253858,69.07683053312645
AT5G47420,NA,123.80733862650057,176.8366861648037
AT5G47430,NA,294.6017997437815,326.04264011635684
AT5G47435,PURU1,257.31043268760664,267.0970780614223
AT5G47440,NA,14.916546822469948,18.420488142167052
AT5G47450,TIP2-3,128.28230267324156,217.36176007757123
AT5G47455,NA,61.15784197212679,102.23370918902714
AT5G47460,PCMP-E103,2.98330936449399,3.6840976284334106
AT5G47470,NA,0,0.9210244071083526
AT5G47480,MAG5,222.25654765480223,194.33614989986242
AT5G47490,SEC16B,92.48259029931369,75.52400138288492
AT5G47500,PME68,75.32856145347324,76.44502578999327
AT5G47510,NA,8.204100752358471,8.289219663975175
AT5G47520,RABA5A,52.20791387864482,54.34044001939281
AT5G47530,NA,9.695755434605466,13.815366106625289
AT5G47540,NA,111.12827382740112,141.8377586946863
AT5G47550,CYS5,183.47352591638037,216.44073567046289
AT5G47560,TDT,796.5436003198953,835.3691372472758
AT5G47570,NA,422.13827507589957,517.6157167948942
AT5G47580,NA,39.52884907954537,34.9989274701174
AT5G47590,NA,4.474964046740984,1.8420488142167053
AT5G47600,HSP14.7,0.7458273411234975,1.8420488142167053
AT5G47610,ATL79,82.78683486470821,92.10244071083527
AT5G47620,NA,163.33618770604593,162.10029565107007
AT5G47630,MTACP2,44.003813126286346,47.89326916963434
AT5G47635,NA,7.458273411234974,5.5261464426501155
AT5G47640,NFYB2,82.78683486470821,51.57736679806775
AT5G47650,ATNUDT2,87.2617989114492,86.57629426818515
AT5G47660,NA,15.662374163593446,9.210244071083526
AT5G47670,NFYB6,0.7458273411234975,0
AT5G47680,TRM10,14.17071948134645,14.736390513733642
AT5G47690,NA,575.7787073473401,616.1653283554879
AT5G47700,RPP1C,1132.165903825469,1916.6517911924818
AT5G47710,CAR11,46.24129514965684,66.3137573118014
AT5G47720,NA,76.07438879459674,97.62858715348538
AT5G47730,NA,76.07438879459674,103.1547335961355
AT5G47740,NA,9.695755434605466,11.973317292408584
AT5G47750,D6PKL2,87.2617989114492,42.36712272698422
AT5G47760,PGLP2,65.63280601886777,102.23370918902714
AT5G47770,FPS1,453.4630234030864,489.98498458164363
AT5G47780,GAUT4,458.6838147909509,493.669082210077
AT5G47790,NA,58.9203599487563,64.47170849758469
AT5G47800,NA,14.916546822469948,18.420488142167052
AT5G47810,PFK2,14.17071948134645,8.289219663975175
AT5G47820,KIN4A,286.397698991423,291.9647370533478
AT5G47830,NA,35.05388503280438,51.57736679806775
AT5G47840,AMK2,337.11395818782086,321.4375180808151
AT5G47850,CCR4,3.729136705617487,0.9210244071083526
AT5G47860,NA,73.83690677122624,86.57629426818515
AT5G47870,RAD52-2,132.01143937885905,247.75556551214686
AT5G47880,ERF1-1,143.94467683683501,133.54853903071114
AT5G47890,NA,396.7801454777006,634.585816497655
AT5G47900,NA,32.07057566831039,58.024537647826214
AT5G47910,RBOHD,613.0700744035149,783.7917704492081
AT5G47920,NA,5.220791387864482,1.8420488142167053
AT5G47930,RPS27D,1086.6704360169358,1486.5333930728812
AT5G47940,NA,49.22460451415083,84.73424545396844
AT5G47950,NA,47.73294983190384,70.91887934734315
AT5G47960,RABA4C,11.93323745797596,10.13126847819188
AT5G47970,NA,95.46589966380768,66.3137573118014
AT5G47980,BAHD1,29.833093644939897,71.83990375445151
AT5G47990,CYP705A5,109.63661914515413,167.6264420937202
AT5G48000,CYP708A2,42.51215844403935,93.02346511794362
AT5G48010,THAS1,55.93705058426231,136.31161225203618
AT5G48020,NA,138.72388544897052,107.75985563167725
AT5G48030,GFA2,55.19122324313881,62.62965968336798
AT5G48040,NA,15.662374163593446,16.57843932795035
AT5G48050,NA,2.98330936449399,1.8420488142167053
AT5G48060,NA,17.15402884584044,16.57843932795035
AT5G48070,XTH20,45.49546780853334,58.94556205493457
AT5G48090,ELP1,7.458273411234974,18.420488142167052
AT5G48100,TT10,0.7458273411234975,1.8420488142167053
AT5G48110,NA,40.27467642066886,65.39273290469303
AT5G48120,MMS19,138.72388544897052,143.67980750890302
AT5G48130,NA,0,1.8420488142167053
AT5G48140,NA,0,0
AT5G48150,PAT1,162.59036036492245,166.70541768661184
AT5G48160,OBE2,246.12302257075416,207.23049159937935
AT5G48170,SNE,27.595611621569404,32.23585424879234
AT5G48175,NA,6.7124460701114765,8.289219663975175
AT5G48180,NSP5,121.56985660313008,142.75878310179465
AT5G48190,NA,0,0
AT5G48200,NA,0,0
AT5G48205,NA,0,0
AT5G48210,NA,0,0
AT5G48220,NA,161.09870568267544,161.17927124396172
AT5G48230,AAT1,323.68906604759786,373.93590928599116
AT5G48240,NA,40.27467642066886,21.18356136349211
AT5G48250,COL10,101.43251839279564,133.54853903071114
AT5G48270,NA,0,0
AT5G48280,NA,0,0
AT5G48290,NA,11.93323745797596,10.13126847819188
AT5G48300,APS1,1426.021876228127,1148.5174356641157
AT5G48310,NA,35.05388503280438,34.077903063009046
AT5G48320,NA,31.324748327186892,23.025610177708817
AT5G48330,NA,26.10395693932241,24.86765899192552
AT5G48335,NA,104.41582775728963,69.07683053312645
AT5G48340,NA,32.07057566831039,28.551756620358933
AT5G48350,NA,0.7458273411234975,0
AT5G48360,FH9,58.9203599487563,48.81429357674269
AT5G48370,NA,38.03719439729837,28.551756620358933
AT5G48375,TGG3,0,0
AT5G48380,BIR1,260.2937420521006,238.54532144106332
AT5G48385,FRL3,436.30899455724597,372.09386047177446
AT5G48390,ZIP4,6.7124460701114765,5.5261464426501155
AT5G48400,GLR1.2,2.237482023370492,7.368195256866821
AT5G48410,GLR1.3,13.424892140222953,11.973317292408584
AT5G48412,NA,306.53503720175746,465.11732558971806
AT5G48420,NA,0,0
AT5G48430,NA,7.458273411234974,3.6840976284334106
AT5G48440,NA,55.93705058426231,46.97224476252598
AT5G48450,sks3,133.50309406110603,169.46849090793688
AT5G48460,FIM2,79.05769815909073,59.866586462042925
AT5G48465,NA,0,0
AT5G48470,PRDA1,31.324748327186892,22.104585770600462
AT5G48480,NA,193.16928135098584,285.5175662035893
AT5G48485,DIR1,0,0
AT5G48490,NA,432.5798578516285,526.8259608659777
AT5G48500,NA,66.37863335999127,71.83990375445151
AT5G48510,NA,0,0.9210244071083526
AT5G48515,NA,0,0
AT5G48520,NA,137.23223076672352,104.07575800324385
AT5G48530,NA,20.883165551457928,34.077903063009046
AT5G48540,CRRSP55,76.82021613572023,84.73424545396844
AT5G48543,LCR1,0,0
AT5G48545,HINT3,143.1988494957115,211.83561363492112
AT5G48550,NA,0.7458273411234975,0
AT5G48560,BHLH78,44.003813126286346,69.9978549402348
AT5G48570,FKBP65,697.3485639504701,1100.6241664944814
AT5G48575,NA,0,0.9210244071083526
AT5G48580,FKBP15-2,211.06913753794979,248.6765899192552
AT5G48590,NA,73.83690677122624,72.76092816155986
AT5G48595,NA,0,0
AT5G48600,ATSMC3,33.562230350557385,28.551756620358933
AT5G48605,NA,0,0
AT5G48610,NA,20.883165551457928,23.025610177708817
AT5G48620,RPP8L4,237.9189218183957,188.8100034572123
AT5G48630,NA,75.32856145347324,93.02346511794362
AT5G48640,CYCC1-1,43.25798578516285,61.70863527625963
AT5G48650,NA,8.949928093481969,11.052292885300231
AT5G48655,NA,250.59798661749514,381.304104542858
AT5G48657,NA,16.408201504716942,16.57843932795035
AT5G48660,NA,14.17071948134645,23.025610177708817
AT5G48670,AGL80,4.474964046740984,1.8420488142167053
AT5G48675,NA,0,0
AT5G48680,NA,41.766331102915856,52.4983912051761
AT5G48690,NA,2.98330936449399,1.8420488142167053
AT5G48700,SUMO6,0,0
AT5G48710,SUMO4,0,0
AT5G48720,XRI1,52.95374121976832,58.024537647826214
AT5G48730,NA,27.595611621569404,29.472781027467285
AT5G48740,NA,17.15402884584044,19.341512549275407
AT5G48750,NA,1.491654682246995,0
AT5G48760,RPL13AD,351.2846776691673,569.1930835929619
AT5G48770,NA,0,0
AT5G48775,NA,1.491654682246995,2.7630732213250577
AT5G48780,NA,11.187410116852462,14.736390513733642
AT5G48790,NA,178.25273452851587,205.38844278516265
AT5G48800,NA,35.799712373927875,23.025610177708817
AT5G48810,CYTB5-D,584.728635440822,699.0575249952396
AT5G48820,KRP3,2.98330936449399,8.289219663975175
AT5G48830,NA,125.29899330874757,106.8388312245689
AT5G48835,NA,0,0
AT5G48840,PANC,39.52884907954537,53.41941561228445
AT5G48850,SDI1,11.93323745797596,18.420488142167052
AT5G48860,NA,0,0
AT5G48870,LSM5,91.73676295819018,149.20595395155314
AT5G48880,KAT5,107.39913712178362,128.02239258806102
AT5G48890,LATE,0.7458273411234975,0.9210244071083526
AT5G48900,NA,187.20266262199786,192.4941010856457
AT5G48905,LCR12,0,0
AT5G48910,PCMP-H38,81.29518018246122,46.051220355417634
AT5G48920,TED7,9.695755434605466,7.368195256866821
AT5G48930,HST,496.7210091882493,408.0138123490002
AT5G48940,RCH1,20.883165551457928,18.420488142167052
AT5G48945,LCR46,0,0
AT5G48950,DHNAT2,2.98330936449399,2.7630732213250577
AT5G48953,LCR86,0,0
AT5G48960,NA,75.32856145347324,70.91887934734315
AT5G48970,NA,55.93705058426231,46.97224476252598
AT5G48980,NA,2.237482023370492,1.8420488142167053
AT5G48990,NA,32.816403009433884,19.341512549275407
AT5G49000,NA,13.424892140222953,18.420488142167052
AT5G49010,SLD5,11.187410116852462,9.210244071083526
AT5G49015,NA,51.46208653752132,60.78761086915127
AT5G49020,PRMT14,137.97805810784703,120.6541973311942
AT5G49030,OVA2,288.6351810147935,209.07254041359604
AT5G49040,DIR3,0,0
AT5G49050,NA,0,0
AT5G49060,ATJ49,45.49546780853334,44.209171541200924
AT5G49070,KCS21,2.98330936449399,3.6840976284334106
AT5G49100,NA,93.97424498156067,102.23370918902714
AT5G49110,NA,14.17071948134645,12.894341699516938
AT5G49120,FLZ15,0.7458273411234975,0.9210244071083526
AT5G49130,DTX55,0,0
AT5G49138,NA,0,0
AT5G49140,NA,0,1.8420488142167053
AT5G49150,ATGEX2,0,0
AT5G49152,NA,0,0
AT5G49160,DMT1,143.1988494957115,124.3382949596276
AT5G49170,NA,25.35812959819891,28.551756620358933
AT5G49180,PME58,0,0
AT5G49190,SUS2,5.220791387864482,10.13126847819188
AT5G49200,ZFWD4,0.7458273411234975,2.7630732213250577
AT5G49210,NA,84.27848954695521,94.86551393216033
AT5G49215,NA,88.00762625257269,82.89219663975173
AT5G49220,NA,92.48259029931369,77.36605019710163
AT5G49230,DI19-7,84.27848954695521,100.39166037481044
AT5G49240,APRR4,0,0
AT5G49250,NA,0,0
AT5G49260,NA,0,0
AT5G49270,COBL9,58.1745326076328,64.47170849758469
AT5G49280,NA,58.9203599487563,52.4983912051761
AT5G49290,ATRLP56,32.07057566831039,33.1568786559007
AT5G49300,GATA16,11.93323745797596,23.025610177708817
AT5G49305,NA,0.7458273411234975,5.5261464426501155
AT5G49310,IMPA5,2.237482023370492,0.9210244071083526
AT5G49320,NA,4.474964046740984,6.447170849758469
AT5G49330,MYB111,5.96661872898798,4.605122035541763
AT5G49340,TBL4,0.7458273411234975,0.9210244071083526
AT5G49350,NA,0.7458273411234975,3.6840976284334106
AT5G49360,BXL1,3664.995554280866,3711.7283606466613
AT5G49390,NA,30.578920986063395,57.10351324071787
AT5G49400,NA,38.03719439729837,31.31482984168399
AT5G49410,NA,5.96661872898798,7.368195256866821
AT5G49420,NA,0,1.8420488142167053
AT5G49430,NA,190.18597198649184,198.94127193540416
AT5G49435,NA,0,0
AT5G49440,NA,545.9456137024001,609.7181575057294
AT5G49450,BZIP1,228.22316638379021,362.8836164006909
AT5G49460,ACLB-2,566.0829519127345,606.9550842844044
AT5G49470,NA,51.46208653752132,82.89219663975173
AT5G49480,ATCP1,386.3385627019717,408.93483675610855
AT5G49490,AGL83,0,0
AT5G49500,SRP-54B,14.17071948134645,11.973317292408584
AT5G49510,PFD3,130.51978469661205,195.25717430697077
AT5G49520,WRKY48,38.783021738421866,23.025610177708817
AT5G49525,NA,11.187410116852462,15.657414920841996
AT5G49530,NA,71.59942474785575,78.28707460420998
AT5G49540,NA,164.82784238829294,310.38522519551486
AT5G49550,BLOS2,34.30805769168088,48.81429357674269
AT5G49555,NA,113.3657558507716,117.89112410986914
AT5G49560,NA,23.12064757482842,29.472781027467285
AT5G49570,PNG1,86.5159715703257,101.31268478191879
AT5G49580,NA,91.73676295819018,84.73424545396844
AT5G49590,NA,0,0
AT5G49600,NA,3.729136705617487,11.052292885300231
AT5G49610,NA,46.98712249078034,67.23478171890974
AT5G49615,TAS3b,0.7458273411234975,1.8420488142167053
AT5G49620,AtMYB78,0.7458273411234975,0.9210244071083526
AT5G49630,AAP6,123.80733862650057,92.10244071083527
AT5G49640,NA,0,0
AT5G49645,NA,8.204100752358471,8.289219663975175
AT5G49650,XK-2,145.436331519082,160.25824683685337
AT5G49660,CEPR1,82.04100752358471,58.024537647826214
AT5G49665,WAV3,55.19122324313881,34.077903063009046
AT5G49680,KIP,48.47877717302733,59.866586462042925
AT5G49690,UGT91C1,8.949928093481969,10.13126847819188
AT5G49700,AHL17,85.7701442292022,105.91780681746056
AT5G49710,NA,55.93705058426231,59.866586462042925
AT5G49720,KOR,1546.1000781490102,1486.5333930728812
AT5G49730,FRO6,202.8650367855913,209.07254041359604
AT5G49740,FRO7,108.14496446290713,109.60190444589396
AT5G49750,NA,0,0
AT5G49760,NA,633.2074126138493,583.9294741066956
AT5G49770,NA,47.73294983190384,53.41941561228445
AT5G49780,NA,5.220791387864482,9.210244071083526
AT5G49800,NA,14.916546822469948,11.052292885300231
AT5G49810,MMT1,672.7362616933947,688.0052321099395
AT5G49820,RUS6,180.4902165518864,173.1525885363703
AT5G49830,EXO84B,287.1435263325465,234.86122381262993
AT5G49840,NA,134.24892140222954,183.2838570145622
AT5G49850,JAL46,33.562230350557385,34.077903063009046
AT5G49860,JAL47,0,0
AT5G49870,JAL48,9.695755434605466,3.6840976284334106
AT5G49880,MAD1,63.39532399549728,53.41941561228445
AT5G49890,CLC-C,392.30518143095964,460.5122035541763
AT5G49900,NA,66.37863335999127,88.41834308240185
AT5G49910,HSP70-7,1006.1210831755981,997.4694328983459
AT5G49920,NA,4.474964046740984,8.289219663975175
AT5G49930,emb1441,72.34525208897925,59.866586462042925
AT5G49940,NIFU2,256.5646053464831,221.04585770600463
AT5G49945,NA,37.29136705617487,43.288147134092576
AT5G49950,NA,88.7534535936962,107.75985563167725
AT5G49960,NA,53.69956856089181,58.94556205493457
AT5G49970,PPOX1,282.66856228580554,252.36068754768863
AT5G49980,AFB5,394.5426634543301,353.6733723296074
AT5G49990,NAT5,88.7534535936962,124.3382949596276
AT5G50000,NA,249.85215927637165,255.12376076901367
AT5G50010,BHLH145,11.187410116852462,17.4994637350587
AT5G50020,NA,70.10777006560876,71.83990375445151
AT5G50030,NA,0,0
AT5G50040,NA,0,0
AT5G50050,NA,0,0
AT5G50060,NA,0,0
AT5G50070,NA,0,0
AT5G50080,ERF110,0,0
AT5G50090,NA,17.15402884584044,13.815366106625289
AT5G50100,NA,25.35812959819891,18.420488142167052
AT5G50110,NA,23.86647491595192,21.18356136349211
AT5G50115,NA,0,0
AT5G50120,NA,3.729136705617487,5.5261464426501155
AT5G50130,NA,27.595611621569404,17.4994637350587
AT5G50140,NA,1.491654682246995,0
AT5G50150,NA,85.0243168880787,72.76092816155986
AT5G50160,FRO8,150.65712290694648,116.04907529565243
AT5G50170,NA,29.833093644939897,27.630732213250578
AT5G50175,NA,5.220791387864482,9.210244071083526
AT5G50180,NA,120.07820192088309,114.20702648143573
AT5G50190,NA,1.491654682246995,0.9210244071083526
AT5G50200,NRT3.1,162.59036036492245,153.81107598709488
AT5G50210,QS,186.45683528087434,182.3628326074538
AT5G50220,NA,0.7458273411234975,1.8420488142167053
AT5G50230,ATG16,49.97043185527433,47.89326916963434
AT5G50240,PIMT2,27.595611621569404,28.551756620358933
AT5G50250,CP31B,220.01906563143174,232.09815059130486
AT5G50260,CEP1,8.949928093481969,9.210244071083526
AT5G50270,NA,0,1.8420488142167053
AT5G50280,EMB1006,70.85359740673225,40.52507391276752
AT5G50290,NA,1.491654682246995,2.7630732213250577
AT5G50300,AZG2,4.474964046740984,9.210244071083526
AT5G50310,NA,66.37863335999127,71.83990375445151
AT5G50320,HAG3,120.82402926200659,115.12805088854408
AT5G50330,NA,26.849784280445906,32.23585424879234
AT5G50335,NA,18.645683528087435,60.78761086915127
AT5G50340,NA,52.20791387864482,42.36712272698422
AT5G50345,ESFL11,0,0
AT5G50350,NA,41.020503761792355,47.89326916963434
AT5G50360,NA,0.7458273411234975,1.8420488142167053
AT5G50361,NA,0,0
AT5G50365,NA,0,0
AT5G50370,ADK2,76.82021613572023,63.55068409047633
AT5G50375,CPI1,135.74057608447654,170.38951531504523
AT5G50380,ATEXO70F1,73.83690677122624,71.83990375445151
AT5G50390,PCMP-H58,15.662374163593446,13.815366106625289
AT5G50400,PAP27,72.34525208897925,68.15580612601809
AT5G50410,NA,32.816403009433884,33.1568786559007
AT5G50420,OFUT36,101.43251839279564,118.81214851697749
AT5G50423,NA,0,0
AT5G50430,UBC33,126.79064799099456,177.75771057191207
AT5G50440,MEMB12,6.7124460701114765,11.973317292408584
AT5G50443,NA,5.220791387864482,4.605122035541763
AT5G50450,NA,184.21935325750385,199.86229634251254
AT5G50460,SEC61G2,405.7300735711826,633.6647920905466
AT5G50470,NFYC7,0.7458273411234975,0
AT5G50480,NFYC6,0,0
AT5G50490,NFYC5,0,0
AT5G50500,NA,0,0
AT5G50510,NA,0,0
AT5G50520,NA,0,0
AT5G50530,CBSCBSPB4,0,0
AT5G50540,NA,0,0
AT5G50550,NA,1.491654682246995,0.9210244071083526
AT5G50560,NA,0,0
AT5G50562,NA,0,0
AT5G50565,NA,0.7458273411234975,0
AT5G50570,SPL13A,1.491654682246995,0.9210244071083526
AT5G50580,SAE1B-2,0,0.9210244071083526
AT5G50590,HSD4,0,0
AT5G50600,HSD1,0,0
AT5G50610,NA,0,0
AT5G50620,NA,0,0
AT5G50630,NA,0,0.9210244071083526
AT5G50640,CBSCBSPB4,2.98330936449399,2.7630732213250577
AT5G50650,NA,0,0
AT5G50660,NA,0,0
AT5G50665,NA,0,0
AT5G50670,SPL13A,0,0
AT5G50680,SAE1B-2,0,0
AT5G50690,HSD4,0,0
AT5G50700,HSD1,0,0
AT5G50710,NA,0,0
AT5G50717,MIR405B,0,0
AT5G50720,HVA22E,10.441582775728964,20.26253695638376
AT5G50740,NA,19.391510869210933,12.894341699516938
AT5G50750,RGP4,5.220791387864482,3.6840976284334106
AT5G50760,NA,242.39388586513667,294.72781027467283
AT5G50770,HSD6,10.441582775728964,9.210244071083526
AT5G50780,NA,64.14115133662078,86.57629426818515
AT5G50790,SWEET10,0.7458273411234975,7.368195256866821
AT5G50800,SWEET13,10.441582775728964,4.605122035541763
AT5G50805,NA,0,0
AT5G50810,TIM8,102.17834573391914,140.91673428757795
AT5G50820,anac097,4.474964046740984,4.605122035541763
AT5G50830,NA,0,0
AT5G50840,NA,27.595611621569404,34.077903063009046
AT5G50850,PDH2,801.0185643666363,886.9465040453435
AT5G50860,NA,98.44920902830167,113.28600207432737
AT5G50870,UBC27,152.89460493031697,172.23156412926195
AT5G50890,NA,20.13733821033443,17.4994637350587
AT5G50900,NA,205.8483461500853,243.1504434766051
AT5G50910,NA,0,0
AT5G50915,BHLH137,64.88697867774428,48.81429357674269
AT5G50920,CLPC1,3183.9369192562103,2142.302770934028
AT5G50930,MHF1,10.441582775728964,9.210244071083526
AT5G50940,NA,1.491654682246995,3.6840976284334106
AT5G50950,FUM2,112.6199285096481,77.36605019710163
AT5G50960,NBP35,112.6199285096481,125.25931936673597
AT5G50970,NA,23.86647491595192,21.18356136349211
AT5G50990,PCMP-H59,17.15402884584044,11.052292885300231
AT5G50995,NA,0,0
AT5G51000,NA,0,0
AT5G51010,NA,381.1177713141072,394.1984462423749
AT5G51020,CRL,118.58654723863609,126.18034377384431
AT5G51030,NA,0,0
AT5G51040,NA,112.6199285096481,69.9978549402348
AT5G51050,NA,39.52884907954537,42.36712272698422
AT5G51055,NA,1.491654682246995,0
AT5G51060,RBOHC,118.58654723863609,120.6541973311942
AT5G51070,CLPD,378.8802892907367,378.54103132153296
AT5G51080,NA,20.883165551457928,19.341512549275407
AT5G51090,NA,0.7458273411234975,0
AT5G51100,FSD2,102.17834573391914,85.65526986107679
AT5G51105,NA,0,0
AT5G51110,ATP1,671.2446070111477,775.5025507852329
AT5G51120,PABN1,42.51215844403935,59.866586462042925
AT5G51130,NA,23.12064757482842,15.657414920841996
AT5G51140,NA,85.0243168880787,104.07575800324385
AT5G51150,NA,164.08201504716942,200.78332074962088
AT5G51160,NA,6.7124460701114765,11.052292885300231
AT5G51170,NA,20.13733821033443,40.52507391276752
AT5G51174,SNOR30,29.833093644939897,48.81429357674269
AT5G51180,NA,161.09870568267544,231.1771261841965
AT5G51190,ERF105,0,0
AT5G51195,NA,0,0
AT5G51200,NA,651.1072688008132,717.4780131374067
